potds,score
72,66
74,88
63,100
101,86
94,65
84,66
99,100
62,100
107,77
71,80
82,73
69,89
109,63
102,84
49,100
75,100
53,88
67,52
121,92
60,100
115,85
114,57
43,66
58,72
99,60
46,84
65,68
90,71
64,88
120,91
94,100
63,78
79,72
58,70
30,73
65,74
62,100
82,80
87,94
57,83
103,85
116,95
48,98
77,96
75,72
79,66
76,63
75,100
64,67
86,48
111,98
77,89
53,100
73,100
41,75
60,84
114,70
78,94
43,68
56,100
41,58
64,100
89,75
51,80
41,91
107,68
61,81
46,96
87,63
70,78
65,63
24,92
103,74
73,92
84,71
78,93
73,94
103,91
90,85
103,88
60,72
41,96
66,91
70,94
107,65
56,100
42,85
67,81
84,81
34,60
35,80
47,56
99,100
40,92
80,100
73,59
110,80
96,78
93,79
119,77
96,76
59,100
112,73
76,88
122,85
91,73
94,84
74,91
83,88
86,79
45,79
71,88
99,95
76,87
44,82
121,100
59,98
69,78
30,99
69,82
65,58
80,54
71,83
62,85
103,63
99,91
58,79
101,86
70,81
107,77
71,91
99,88
62,68
41,81
