potds,score
75,97
43,100
80,73
116,100
58,78
89,96
86,83
88,59
84,83
25,74
74,63
53,56
86,71
74,87
101,83
16,83
48,76
84,93
53,80
99,86
91,88
95,86
102,91
88,61
79,84
86,91
66,57
120,100
78,63
69,96
45,87
75,100
77,79
77,61
104,93
64,66
113,58
115,100
85,70
120,29
112,53
74,98
65,96
97,61
54,48
81,77
84,97
112,95
58,43
101,46
86,82
76,92
86,70
88,82
72,97
74,84
68,91
59,69
88,84
82,74
66,100
71,57
40,85
48,77
68,86
72,81
53,100
66,86
85,70
63,72
31,99
64,100
86,61
92,94
67,49
101,100
95,36
74,46
67,82
62,95
87,96
73,79
66,80
109,90
34,92
49,100
57,58
94,80
109,69
62,89
89,49
97,86
65,95
103,100
106,75
54,50
46,71
77,65
89,75
61,100
55,85
112,84
61,92
89,84
46,77
48,100
97,100
67,58
57,71
104,97
46,82
63,100
130,77
65,45
107,49
125,57
53,100
119,74
122,81
83,90
28,44
64,100
95,100
88,54
83,71
80,91
63,64
54,63
12,71
70,72
109,83
59,94
57,100
52,87
85,100
81,98
77,77
55,75
62,53
59,63
109,75
96,53
117,94
58,100
102,81
54,82
68,49
60,100
31,81
111,93
110,96
101,75
50,99
51,75
60,100
134,52
58,98
44,100
45,80
33,98
90,41
121,69
76,86
105,98
75,92
53,81
80,70
93,65
111,65
53,82
48,100
49,86
66,92
85,62
81,98
88,100
92,100
101,98
86,71
69,100
72,45
49,85
89,69
115,92
94,94
52,41
85,75
12,83
81,40
59,100
119,71
71,69
71,82
74,100
62,65
123,69
107,100
107,79
75,86
113,83
105,76
61,76
58,95
109,53
69,43
89,61
95,87
89,100
65,82
88,75
92,73
71,84
60,72
63,83
84,48
45,89
68,77
18,79
113,57
57,80
82,72
71,76
62,74
46,68
104,74
87,82
77,88
112,68
35,83
67,87
82,93
36,95
84,78
63,91
47,97
72,50
40,60
49,97
68,59
62,79
47,85
103,64
95,40
52,97
115,79
74,94
113,64
49,97
28,82
62,53
83,79
74,76
97,84
105,97
16,52
116,53
118,44
38,95
86,68
96,100
53,53
69,53
94,78
61,63
102,68
95,58
54,100
98,86
72,87
72,97
64,63
100,67
56,90
57,83
95,82
62,100
104,91
55,93
64,68
81,72
31,75
38,99
87,89
86,82
65,100
106,60
70,76
120,55
27,94
115,97
71,78
58,61
54,100
93,68
106,87
41,100
59,59
92,76
67,100
105,75
33,73
50,87
108,90
75,100
66,97
73,47
96,55
27,100
82,52
84,95
64,79
67,52
69,68
57,100
57,80
117,83
62,100
37,87
89,63
87,99
68,85
94,78
104,99
68,60
128,93
72,99
72,76
54,89
38,93
95,63
66,89
80,97
87,77
88,70
38,47
106,59
81,75
108,75
88,97
114,100
93,85
56,60
69,100
63,81
82,45
69,93
103,77
69,35
43,100
52,100
86,73
84,71
88,60
35,73
83,72
70,77
100,85
76,87
87,80
101,99
77,66
88,84
60,100
59,56
111,98
64,55
28,100
58,83
43,66
78,96
91,100
72,88
70,67
50,98
64,97
42,93
71,94
68,74
70,83
64,55
76,27
95,86
75,64
119,69
78,59
36,91
79,81
100,67
71,63
104,100
36,95
27,39
31,71
94,74
55,61
103,93
84,63
32,59
99,71
6,69
66,78
92,65
96,75
91,76
74,99
116,88
61,87
49,65
117,52
94,84
72,100
77,100
26,75
81,81
79,76
82,56
95,64
95,60
97,94
