potds,score
34,63
55,42
33,59
60,70
43,91
75,79
82,52
48,100
39,66
46,76
77,61
70,100
53,84
103,95
49,81
112,91
43,100
58,63
29,100
104,38
120,95
64,59
65,61
85,100
69,68
39,96
31,67
91,40
60,92
99,71
61,72
41,99
124,73
121,12
48,71
90,24
82,56
35,83
74,100
71,96
83,47
78,82
102,43
122,91
117,30
56,93
60,55
102,56
81,60
101,81
105,68
78,72
73,31
66,44
111,72
78,75
112,100
90,73
74,90
83,99
80,80
63,61
67,73
60,36
65,100
113,62
80,100
54,74
84,62
109,95
60,63
62,34
67,97
116,69
45,46
97,48
97,71
13,59
51,100
120,86
85,60
115,100
62,83
79,78
84,83
96,58
49,76
74,89
44,100
78,52
67,100
45,78
37,91
54,84
87,65
117,86
104,71
27,92
72,77
94,100
99,60
68,84
93,89
66,81
63,93
59,39
43,75
97,84
56,60
49,67
73,71
104,42
49,86
59,100
57,54
47,66
93,79
119,100
95,68
101,80
42,100
52,83
78,80
96,95
38,42
98,70
52,63
60,53
106,91
84,100
28,84
108,100
41,83
58,41
53,88
71,64
64,65
102,58
89,71
36,69
75,96
123,93
32,69
129,100
89,80
48,85
70,74
58,52
110,45
79,51
89,66
78,42
44,94
98,59
43,76
66,54
98,95
130,45
114,84
118,100
75,57
113,99
114,100
112,68
82,100
92,60
77,59
114,84
78,35
72,99
73,82
88,32
57,72
85,80
64,100
89,49
64,84
56,90
87,42
117,88
66,100
87,100
78,64
52,34
83,74
103,65
32,83
83,85
117,63
79,85
108,75
112,82
58,100
22,100
106,59
76,69
98,98
95,36
114,43
78,100
114,69
89,54
108,79
75,43
56,46
105,100
85,59
59,69
78,43
60,36
119,100
58,80
11,66
101,82
76,88
72,100
85,49
62,35
90,71
40,73
41,100
92,100
90,63
130,100
64,100
96,71
80,80
39,60
107,87
116,68
115,81
56,92
25,46
86,54
38,47
106,100
103,91
8,90
33,98
101,74
113,48
71,80
89,20
108,74
45,87
112,38
49,100
73,54
89,53
61,100
75,53
46,79
54,89
131,87
81,93
26,78
59,100
57,47
69,100
90,72
113,85
91,100
105,72
59,58
54,65
59,51
73,100
87,100
57,45
79,100
49,100
78,38
66,98
72,53
64,91
94,78
61,85
90,46
116,82
107,52
90,51
63,100
108,80
57,100
57,63
80,100
101,79
79,63
106,54
16,88
84,65
80,40
99,75
55,71
43,100
107,86
58,100
112,56
47,68
45,49
103,54
99,32
79,24
129,70
41,57
60,96
95,53
76,15
75,80
72,92
66,75
53,82
73,76
117,99
94,67
48,95
71,64
73,58
90,80
61,68
68,61
24,70
53,48
74,28
48,57
68,64
67,95
59,72
47,62
119,100
79,24
59,7
87,78
80,91
113,78
107,93
104,88
84,81
57,88
103,100
112,97
18,50
73,96
32,73
60,76
106,65
86,57
72,81
57,100
86,36
87,88
82,79
99,100
113,57
79,59
31,79
63,83
71,94
105,77
87,100
70,41
52,100
66,100
86,61
44,97
20,55
125,73
70,36
78,100
62,100
80,60
49,86
104,68
50,36
60,49
51,54
95,82
88,72
57,96
95,70
64,88
124,68
98,68
82,18
93,76
51,100
62,100
114,91
65,94
90,100
49,48
81,66
112,67
