autogrades,score
6,91
12,78
7,80
6,91
6,72
6,91
10,100
10,100
11,86
9,70
5,82
2,57
7,76
1,54
6,100
10,87
10,85
11,72
10,88
12,87
5,90
1,41
12,98
11,96
7,39
6,66
5,66
7,44
7,100
11,100
8,93
12,100
8,76
11,100
11,100
7,70
4,81
7,94
5,70
10,80
5,72
11,78
3,69
9,72
2,59
8,67
6,87
9,73
12,91
6,84
4,66
5,57
7,100
5,94
1,52
7,41
5,100
9,86
6,95
9,46
2,60
6,54
8,100
9,91
2,74
5,100
8,50
3,67
12,97
4,77
9,80
7,87
8,81
2,69
7,62
5,100
11,91
6,97
6,72
9,97
3,50
5,86
5,99
4,76
10,96
7,87
5,100
12,90
9,100
10,89
9,37
8,69
11,74
4,75
8,62
3,60
8,100
3,63
6,60
10,80
8,95
9,52
5,71
10,100
9,67
12,100
13,100
8,91
10,100
9,94
12,100
7,70
6,41
9,59
7,58
4,58
1,45
11,77
10,100
4,78
3,72
11,100
12,82
8,77
8,88
6,75
4,82
10,87
2,74
3,45
