potds,score
36,90
95,94
63,60
55,54
86,27
83,73
99,62
69,100
94,68
113,67
38,74
69,100
35,78
59,63
94,100
64,64
49,100
92,99
78,51
72,80
91,66
72,67
67,61
96,45
86,72
61,79
46,54
129,70
56,89
91,27
95,77
71,100
85,61
115,37
54,46
63,100
101,89
70,75
68,100
44,100
59,76
124,57
116,97
31,99
49,80
61,100
51,84
48,83
86,90
100,100
35,62
60,72
76,73
108,63
100,49
64,82
94,89
87,77
52,74
68,100
81,88
47,67
69,42
98,86
41,34
67,89
85,89
57,46
83,87
63,100
56,100
32,91
51,33
68,100
67,60
67,55
51,45
105,54
30,74
120,89
87,81
96,74
112,83
98,86
105,95
88,77
67,94
97,70
61,100
74,100
94,100
117,100
56,78
81,49
87,79
106,87
72,83
49,93
49,100
70,83
123,69
52,64
108,88
103,77
20,100
112,66
32,97
91,83
85,100
31,93
100,98
46,43
89,87
42,83
72,94
104,81
116,74
86,72
83,100
24,68
77,80
59,97
65,85
104,31
98,93
86,85
52,92
60,97
49,96
80,72
77,84
50,78
56,65
90,100
130,98
53,84
95,74
81,45
114,98
53,100
92,100
68,64
92,44
72,47
98,100
19,72
42,90
92,60
113,85
103,43
92,85
50,54
86,41
39,61
